SystemCodeNumber,Capacity,Occupancy,LastUpdated,Vacant,OccupancyRate
BHMMBMMBX01,687,329,2016-12-18 11:30:00,358,0.47889374090247455
BHMMBMMBX01,687,345,2016-12-18 12:03:00,342,0.5021834061135371
BHMMBMMBX01,687,380,2016-12-18 12:30:00,307,0.5531295487627366
BHMMBMMBX01,687,431,2016-12-18 12:56:00,256,0.6273653566229985
BHMMBMMBX01,687,476,2016-12-18 13:30:00,211,0.6928675400291121
BHMMBMMBX01,687,520,2016-12-18 14:03:00,167,0.7569141193595342
BHMMBMMBX01,687,558,2016-12-18 14:30:00,129,0.8122270742358079
BHMMBMMBX01,687,567,2016-12-18 14:56:00,120,0.8253275109170306
BHMMBMMBX01,687,548,2016-12-18 15:30:00,139,0.7976710334788938
BHMMBMMBX01,687,528,2016-12-18 16:03:00,159,0.7685589519650655
BHMMBMMBX01,687,509,2016-12-18 16:30:00,178,0.7409024745269287
BHMMBMMBX01,687,293,2016-12-19 08:03:00,394,0.4264919941775837
BHMMBMMBX01,687,344,2016-12-19 08:30:00,343,0.5007278020378457
BHMMBMMBX01,687,402,2016-12-19 09:03:00,285,0.5851528384279476
BHMMBMMBX01,687,437,2016-12-19 09:30:00,250,0.636098981077147
BHMMBMMBX01,687,471,2016-12-19 09:56:00,216,0.6855895196506551
BHMMBMMBX01,687,517,2016-12-19 10:30:00,170,0.75254730713246
BHMMBMMBX01,687,547,2016-12-19 11:03:00,140,0.7962154294032023
BHMMBMMBX01,687,563,2016-12-19 11:30:00,124,0.8195050946142649
BHMMBMMBX01,687,621,2016-12-19 12:03:00,66,0.9039301310043668
BHMMBMMBX01,687,654,2016-12-19 12:30:00,33,0.9519650655021834
BHMMBMMBX01,687,688,2016-12-19 13:03:00,-1,1.0014556040756915
BHMMBMMBX01,687,686,2016-12-19 13:30:00,1,0.9985443959243085
BHMMBMMBX01,687,678,2016-12-19 14:03:00,9,0.9868995633187773
BHMMBMMBX01,687,668,2016-12-19 14:30:00,19,0.9723435225618632
BHMMBMMBX01,687,642,2016-12-19 15:03:00,45,0.9344978165938864
BHMMBMMBX01,687,608,2016-12-19 15:29:00,79,0.8850072780203785
BHMMBMMBX01,687,571,2016-12-19 16:03:00,116,0.8311499272197962
BHMMBMMBX01,687,539,2016-12-19 16:30:00,148,0.784570596797671
BHMNCPHST01,1200,237,2016-10-04 07:59:00,963,0.1975
BHMNCPHST01,1200,315,2016-10-04 08:25:00,885,0.2625
BHMNCPHST01,1200,441,2016-10-04 08:59:00,759,0.3675
BHMNCPHST01,1200,552,2016-10-04 09:32:00,648,0.46
BHMNCPHST01,1200,638,2016-10-04 09:59:00,562,0.5316666666666666
BHMNCPHST01,1200,686,2016-10-04 10:26:00,514,0.5716666666666667
BHMNCPHST01,1200,729,2016-10-04 10:59:00,471,0.6075
BHMNCPHST01,1200,765,2016-10-04 11:25:00,435,0.6375
BHMNCPHST01,1200,771,2016-10-04 11:59:00,429,0.6425
BHMNCPHST01,1200,779,2016-10-04 12:29:00,421,0.6491666666666667
BHMNCPHST01,1200,773,2016-10-04 13:02:00,427,0.6441666666666667
BHMNCPHST01,1200,758,2016-10-04 13:29:00,442,0.6316666666666667
BHMNCPHST01,1200,757,2016-10-04 14:02:00,443,0.6308333333333334
BHMNCPHST01,1200,760,2016-10-04 14:29:00,440,0.6333333333333333
BHMNCPHST01,1200,727,2016-10-04 14:57:00,473,0.6058333333333333
BHMNCPHST01,1200,678,2016-10-04 15:30:00,522,0.565
BHMNCPHST01,1200,648,2016-10-04 16:04:00,552,0.54
BHMNCPHST01,1200,565,2016-10-04 16:31:00,635,0.4708333333333333
BHMNCPHST01,1200,229,2016-10-05 07:57:00,971,0.19083333333333333
BHMNCPHST01,1200,333,2016-10-05 08:30:00,867,0.2775
BHMNCPHST01,1200,470,2016-10-05 09:04:00,730,0.39166666666666666
BHMNCPHST01,1200,584,2016-10-05 09:30:00,616,0.4866666666666667
BHMNCPHST01,1200,699,2016-10-05 10:04:00,501,0.5825
BHMNCPHST01,1200,736,2016-10-05 10:30:00,464,0.6133333333333333
BHMNCPHST01,1200,757,2016-10-05 11:04:00,443,0.6308333333333334
BHMNCPHST01,1200,774,2016-10-05 11:30:00,426,0.645
BHMNCPHST01,1200,779,2016-10-05 12:04:00,421,0.6491666666666667
BHMNCPHST01,1200,770,2016-10-05 12:30:00,430,0.6416666666666667
BHMNCPHST01,1200,756,2016-10-05 12:57:00,444,0.63
BHMNCPHST01,1200,761,2016-10-05 13:30:00,439,0.6341666666666667
BHMNCPHST01,1200,764,2016-10-05 13:57:00,436,0.6366666666666667
BHMNCPHST01,1200,767,2016-10-05 14:30:00,433,0.6391666666666667
BHMNCPHST01,1200,747,2016-10-05 14:57:00,453,0.6225
BHMNCPHST01,1200,698,2016-10-05 15:30:00,502,0.5816666666666667
BHMNCPHST01,1200,641,2016-10-05 16:04:00,559,0.5341666666666667
BHMNCPHST01,1200,544,2016-10-05 16:30:00,656,0.4533333333333333
BHMNCPHST01,1200,225,2016-10-06 07:57:00,975,0.1875
BHMNCPHST01,1200,304,2016-10-06 08:30:00,896,0.25333333333333335
BHMNCPHST01,1200,402,2016-10-06 08:57:00,798,0.335
BHMNCPHST01,1200,534,2016-10-06 09:30:00,666,0.445
BHMNCPHST01,1200,606,2016-10-06 10:03:00,594,0.505
BHMNCPHST01,1200,646,2016-10-06 10:30:00,554,0.5383333333333333
BHMNCPHST01,1200,676,2016-10-06 10:57:00,524,0.5633333333333334
BHMNCPHST01,1200,696,2016-10-06 11:30:00,504,0.58
BHMNCPHST01,1200,711,2016-10-06 12:04:00,489,0.5925
BHMNCPHST01,1200,723,2016-10-06 12:30:00,477,0.6025
BHMNCPHST01,1200,728,2016-10-06 12:57:00,472,0.6066666666666667
BHMNCPHST01,1200,727,2016-10-06 13:30:00,473,0.6058333333333333
BHMNCPHST01,1200,724,2016-10-06 13:57:00,476,0.6033333333333334
BHMNCPHST01,1200,701,2016-10-06 14:30:00,499,0.5841666666666666
BHMNCPHST01,1200,683,2016-10-06 15:04:00,517,0.5691666666666667
BHMNCPHST01,1200,642,2016-10-06 15:31:00,558,0.535
BHMNCPHST01,1200,593,2016-10-06 16:04:00,607,0.49416666666666664
BHMNCPHST01,1200,521,2016-10-06 16:30:00,679,0.43416666666666665
BHMNCPHST01,1200,242,2016-10-07 08:03:00,958,0.20166666666666666
BHMNCPHST01,1200,324,2016-10-07 08:30:00,876,0.27
BHMNCPHST01,1200,424,2016-10-07 09:04:00,776,0.35333333333333333
BHMNCPHST01,1200,508,2016-10-07 09:30:00,692,0.42333333333333334
BHMNCPHST01,1200,580,2016-10-07 09:57:00,620,0.48333333333333334
BHMNCPHST01,1200,619,2016-10-07 10:30:00,581,0.5158333333333334
BHMNCPHST01,1200,656,2016-10-07 10:57:00,544,0.5466666666666666
BHMNCPHST01,1200,677,2016-10-07 11:30:00,523,0.5641666666666667
BHMNCPHST01,1200,683,2016-10-07 12:03:00,517,0.5691666666666667
BHMNCPHST01,1200,681,2016-10-07 12:30:00,519,0.5675
BHMNCPHST01,1200,682,2016-10-07 13:04:00,518,0.5683333333333334
BHMNCPHST01,1200,679,2016-10-07 13:30:00,521,0.5658333333333333
BHMNCPHST01,1200,676,2016-10-07 14:03:00,524,0.5633333333333334
BHMNCPHST01,1200,654,2016-10-07 14:30:00,546,0.545
BHMNCPHST01,1200,634,2016-10-07 15:04:00,566,0.5283333333333333
BHMNCPHST01,1200,616,2016-10-07 15:30:00,584,0.5133333333333333
BHMNCPHST01,1200,586,2016-10-07 15:57:00,614,0.48833333333333334
BHMNCPHST01,1200,503,2016-10-07 16:30:00,697,0.4191666666666667
BHMNCPHST01,1200,111,2016-10-08 07:50:00,1089,0.0925
BHMNCPHST01,1200,125,2016-10-08 08:30:00,1075,0.10416666666666667
BHMNCPHST01,1200,149,2016-10-08 08:57:00,1051,0.12416666666666666
BHMNCPHST01,1200,177,2016-10-08 09:30:00,1023,0.1475
BHMNCPHST01,1200,227,2016-10-08 10:04:00,973,0.18916666666666668
BHMNCPHST01,1200,262,2016-10-08 10:30:00,938,0.21833333333333332
BHMNCPHST01,1200,289,2016-10-08 10:57:00,911,0.24083333333333334
BHMNCPHST01,1200,337,2016-10-08 11:30:00,863,0.2808333333333333
BHMNCPHST01,1200,371,2016-10-08 12:04:00,829,0.30916666666666665
BHMNCPHST01,1200,394,2016-10-08 12:30:00,806,0.3283333333333333
BHMNCPHST01,1200,435,2016-10-08 13:04:00,765,0.3625
BHMNCPHST01,1200,451,2016-10-08 13:30:00,749,0.37583333333333335
BHMNCPHST01,1200,479,2016-10-08 14:03:00,721,0.39916666666666667
BHMNCPHST01,1200,497,2016-10-08 14:30:00,703,0.4141666666666667
BHMNCPHST01,1200,526,2016-10-08 14:57:00,674,0.43833333333333335
BHMNCPHST01,1200,513,2016-10-08 15:30:00,687,0.4275
BHMNCPHST01,1200,482,2016-10-08 16:04:00,718,0.40166666666666667
BHMNCPHST01,1200,433,2016-10-08 16:30:00,767,0.36083333333333334
BHMNCPHST01,1200,102,2016-10-09 08:04:00,1098,0.085
BHMNCPHST01,1200,55,2016-10-09 08:30:00,1145,0.04583333333333333
BHMNCPHST01,1200,62,2016-10-09 09:04:00,1138,0.051666666666666666
BHMNCPHST01,1200,86,2016-10-09 09:30:00,1114,0.07166666666666667
BHMNCPHST01,1200,97,2016-10-09 09:57:00,1103,0.08083333333333333
BHMNCPHST01,1200,103,2016-10-09 10:30:00,1097,0.08583333333333333
BHMNCPHST01,1200,115,2016-10-09 11:04:00,1085,0.09583333333333334
BHMNCPHST01,1200,157,2016-10-09 11:30:00,1043,0.13083333333333333
BHMNCPHST01,1200,179,2016-10-09 11:57:00,1021,0.14916666666666667
BHMNCPHST01,1200,206,2016-10-09 12:30:00,994,0.17166666666666666
BHMNCPHST01,1200,214,2016-10-09 13:04:00,986,0.17833333333333334
BHMNCPHST01,1200,223,2016-10-09 13:30:00,977,0.18583333333333332
BHMNCPHST01,1200,226,2016-10-09 14:03:00,974,0.18833333333333332
BHMNCPHST01,1200,241,2016-10-09 14:30:00,959,0.20083333333333334
BHMNCPHST01,1200,227,2016-10-09 15:04:00,973,0.18916666666666668
BHMNCPHST01,1200,210,2016-10-09 15:30:00,990,0.175
BHMNCPHST01,1200,191,2016-10-09 16:03:00,1009,0.15916666666666668
BHMNCPHST01,1200,163,2016-10-09 16:30:00,1037,0.13583333333333333
BHMNCPHST01,1200,201,2016-10-10 08:04:00,999,0.1675
BHMNCPHST01,1200,270,2016-10-10 08:30:00,930,0.225
BHMNCPHST01,1200,402,2016-10-10 09:04:00,798,0.335
BHMNCPHST01,1200,522,2016-10-10 09:30:00,678,0.435
BHMNCPHST01,1200,622,2016-10-10 10:03:00,578,0.5183333333333333
BHMNCPHST01,1200,646,2016-10-10 10:30:00,554,0.5383333333333333
BHMNCPHST01,1200,683,2016-10-10 10:57:00,517,0.5691666666666667
BHMNCPHST01,1200,708,2016-10-10 11:30:00,492,0.59
BHMNCPHST01,1200,726,2016-10-10 11:57:00,474,0.605
BHMNCPHST01,1200,717,2016-10-10 12:30:00,483,0.5975
BHMNCPHST01,1200,715,2016-10-10 13:04:00,485,0.5958333333333333
BHMNCPHST01,1200,715,2016-10-10 13:30:00,485,0.5958333333333333
BHMNCPHST01,1200,701,2016-10-10 14:03:00,499,0.5841666666666666
BHMNCPHST01,1200,681,2016-10-10 14:30:00,519,0.5675
BHMNCPHST01,1200,661,2016-10-10 14:57:00,539,0.5508333333333333
BHMNCPHST01,1200,641,2016-10-10 15:30:00,559,0.5341666666666667
BHMNCPHST01,1200,618,2016-10-10 15:57:00,582,0.515
BHMNCPHST01,1200,555,2016-10-10 16:30:00,645,0.4625
BHMNCPHST01,1200,243,2016-10-11 08:04:00,957,0.2025
BHMNCPHST01,1200,303,2016-10-11 08:30:00,897,0.2525
BHMNCPHST01,1200,399,2016-10-11 08:57:00,801,0.3325
BHMNCPHST01,1200,561,2016-10-11 09:30:00,639,0.4675
BHMNCPHST01,1200,643,2016-10-11 09:57:00,557,0.5358333333333334
BHMNCPHST01,1200,699,2016-10-11 10:30:00,501,0.5825
BHMNCPHST01,1200,722,2016-10-11 10:57:00,478,0.6016666666666667
BHMNCPHST01,1200,739,2016-10-11 11:30:00,461,0.6158333333333333
BHMNCPHST01,1200,766,2016-10-11 12:03:00,434,0.6383333333333333
BHMNCPHST01,1200,790,2016-10-11 12:30:00,410,0.6583333333333333
BHMNCPHST01,1200,784,2016-10-11 13:04:00,416,0.6533333333333333
BHMNCPHST01,1200,770,2016-10-11 13:31:00,430,0.6416666666666667
BHMNCPHST01,1200,765,2016-10-11 14:04:00,435,0.6375
BHMNCPHST01,1200,741,2016-10-11 14:30:00,459,0.6175
BHMNCPHST01,1200,702,2016-10-11 15:03:00,498,0.585
BHMNCPHST01,1200,670,2016-10-11 15:33:00,530,0.5583333333333333
BHMNCPHST01,1200,641,2016-10-11 16:01:00,559,0.5341666666666667
BHMNCPHST01,1200,560,2016-10-11 16:26:00,640,0.4666666666666667
BHMNCPHST01,1200,235,2016-10-12 08:04:00,965,0.19583333333333333
BHMNCPHST01,1200,307,2016-10-12 08:31:00,893,0.25583333333333336
BHMNCPHST01,1200,435,2016-10-12 09:03:00,765,0.3625
BHMNCPHST01,1200,536,2016-10-12 09:26:00,664,0.44666666666666666
BHMNCPHST01,1200,640,2016-10-12 10:01:00,560,0.5333333333333333
BHMNCPHST01,1200,696,2016-10-12 10:31:00,504,0.58
BHMNCPHST01,1200,728,2016-10-12 11:04:00,472,0.6066666666666667
BHMNCPHST01,1200,744,2016-10-12 11:31:00,456,0.62
BHMNCPHST01,1200,754,2016-10-12 12:04:00,446,0.6283333333333333
BHMNCPHST01,1200,755,2016-10-12 12:31:00,445,0.6291666666666667
BHMNCPHST01,1200,752,2016-10-12 13:04:00,448,0.6266666666666667
BHMNCPHST01,1200,757,2016-10-12 13:34:00,443,0.6308333333333334
BHMNCPHST01,1200,749,2016-10-12 14:01:00,451,0.6241666666666666
BHMNCPHST01,1200,725,2016-10-12 14:34:00,475,0.6041666666666666
BHMNCPHST01,1200,668,2016-10-12 15:01:00,532,0.5566666666666666
BHMNCPHST01,1200,637,2016-10-12 15:30:00,563,0.5308333333333334
BHMNCPHST01,1200,597,2016-10-12 15:57:00,603,0.4975
BHMNCPHST01,1200,524,2016-10-12 16:31:00,676,0.43666666666666665
BHMNCPHST01,1200,201,2016-10-13 07:57:00,999,0.1675
BHMNCPHST01,1200,293,2016-10-13 08:31:00,907,0.24416666666666667
BHMNCPHST01,1200,410,2016-10-13 09:04:00,790,0.3416666666666667
BHMNCPHST01,1200,542,2016-10-13 09:31:00,658,0.45166666666666666
BHMNCPHST01,1200,624,2016-10-13 09:57:00,576,0.52
BHMNCPHST01,1200,682,2016-10-13 10:31:00,518,0.5683333333333334
BHMNCPHST01,1200,715,2016-10-13 11:04:00,485,0.5958333333333333
BHMNCPHST01,1200,735,2016-10-13 11:31:00,465,0.6125
BHMNCPHST01,1200,755,2016-10-13 11:57:00,445,0.6291666666666667
BHMNCPHST01,1200,760,2016-10-13 12:31:00,440,0.6333333333333333
BHMNCPHST01,1200,764,2016-10-13 13:04:00,436,0.6366666666666667
BHMNCPHST01,1200,759,2016-10-13 13:31:00,441,0.6325
BHMNCPHST01,1200,747,2016-10-13 13:57:00,453,0.6225
BHMNCPHST01,1200,721,2016-10-13 14:31:00,479,0.6008333333333333
BHMNCPHST01,1200,699,2016-10-13 15:04:00,501,0.5825
BHMNCPHST01,1200,687,2016-10-13 15:31:00,513,0.5725
BHMNCPHST01,1200,647,2016-10-13 16:04:00,553,0.5391666666666667
BHMNCPHST01,1200,586,2016-10-13 16:31:00,614,0.48833333333333334
BHMNCPHST01,1200,213,2016-10-14 08:01:00,987,0.1775
BHMNCPHST01,1200,283,2016-10-14 08:27:00,917,0.23583333333333334
BHMNCPHST01,1200,392,2016-10-14 09:01:00,808,0.32666666666666666
BHMNCPHST01,1200,499,2016-10-14 09:27:00,701,0.41583333333333333
BHMNCPHST01,1200,600,2016-10-14 10:01:00,600,0.5
BHMNCPHST01,1200,636,2016-10-14 10:27:00,564,0.53
BHMNCPHST01,1200,657,2016-10-14 11:01:00,543,0.5475
BHMNCPHST01,1200,671,2016-10-14 11:27:00,529,0.5591666666666667
BHMNCPHST01,1200,668,2016-10-14 12:01:00,532,0.5566666666666666
BHMNCPHST01,1200,657,2016-10-14 12:27:00,543,0.5475
BHMNCPHST01,1200,657,2016-10-14 13:01:00,543,0.5475
BHMNCPHST01,1200,646,2016-10-14 13:27:00,554,0.5383333333333333
BHMNCPHST01,1200,642,2016-10-14 14:01:00,558,0.535
BHMNCPHST01,1200,641,2016-10-14 14:34:00,559,0.5341666666666667
BHMNCPHST01,1200,617,2016-10-14 15:01:00,583,0.5141666666666667
BHMNCPHST01,1200,576,2016-10-14 15:27:00,624,0.48
BHMNCPHST01,1200,542,2016-10-14 16:01:00,658,0.45166666666666666
BHMNCPHST01,1200,462,2016-10-14 16:34:00,738,0.385
BHMNCPHST01,1200,94,2016-10-15 08:01:00,1106,0.07833333333333334
BHMNCPHST01,1200,116,2016-10-15 08:34:00,1084,0.09666666666666666
BHMNCPHST01,1200,143,2016-10-15 09:01:00,1057,0.11916666666666667
BHMNCPHST01,1200,161,2016-10-15 09:27:00,1039,0.13416666666666666
BHMNCPHST01,1200,200,2016-10-15 10:01:00,1000,0.16666666666666666
BHMNCPHST01,1200,228,2016-10-15 10:27:00,972,0.19
BHMNCPHST01,1200,273,2016-10-15 11:01:00,927,0.2275
BHMNCPHST01,1200,278,2016-10-15 11:27:00,922,0.23166666666666666
BHMNCPHST01,1200,302,2016-10-15 12:01:00,898,0.25166666666666665
BHMNCPHST01,1200,327,2016-10-15 12:27:00,873,0.2725
BHMNCPHST01,1200,383,2016-10-15 13:01:00,817,0.31916666666666665
BHMNCPHST01,1200,431,2016-10-15 13:34:00,769,0.3591666666666667
BHMNCPHST01,1200,441,2016-10-15 14:01:00,759,0.3675
BHMNCPHST01,1200,455,2016-10-15 14:27:00,745,0.37916666666666665
BHMNCPHST01,1200,476,2016-10-15 15:01:00,724,0.39666666666666667
BHMNCPHST01,1200,480,2016-10-15 15:27:00,720,0.4
BHMNCPHST01,1200,479,2016-10-15 16:01:00,721,0.39916666666666667
BHMNCPHST01,1200,442,2016-10-15 16:27:00,758,0.36833333333333335
BHMNCPHST01,1200,87,2016-10-16 07:47:00,1113,0.0725
BHMNCPHST01,1200,91,2016-10-16 08:27:00,1109,0.07583333333333334
BHMNCPHST01,1200,111,2016-10-16 09:01:00,1089,0.0925
BHMNCPHST01,1200,131,2016-10-16 09:27:00,1069,0.10916666666666666
BHMNCPHST01,1200,165,2016-10-16 10:01:00,1035,0.1375
BHMNCPHST01,1200,169,2016-10-16 10:21:00,1031,0.14083333333333334
BHMNCPHST01,1200,164,2016-10-16 11:01:00,1036,0.13666666666666666
BHMNCPHST01,1200,191,2016-10-16 11:27:00,1009,0.15916666666666668
BHMNCPHST01,1200,237,2016-10-16 12:01:00,963,0.1975
BHMNCPHST01,1200,268,2016-10-16 12:27:00,932,0.22333333333333333
BHMNCPHST01,1200,276,2016-10-16 13:01:00,924,0.23
BHMNCPHST01,1200,293,2016-10-16 13:27:00,907,0.24416666666666667
BHMNCPHST01,1200,303,2016-10-16 14:01:00,897,0.2525
BHMNCPHST01,1200,305,2016-10-16 14:34:00,895,0.25416666666666665
BHMNCPHST01,1200,282,2016-10-16 15:01:00,918,0.235
BHMNCPHST01,1200,245,2016-10-16 15:31:00,955,0.20416666666666666
BHMNCPHST01,1200,221,2016-10-16 15:57:00,979,0.18416666666666667
BHMNCPHST01,1200,181,2016-10-16 16:31:00,1019,0.15083333333333335
BHMNCPHST01,1200,201,2016-10-17 08:01:00,999,0.1675
BHMNCPHST01,1200,250,2016-10-17 08:27:00,950,0.20833333333333334
BHMNCPHST01,1200,350,2016-10-17 09:01:00,850,0.2916666666666667
BHMNCPHST01,1200,440,2016-10-17 09:27:00,760,0.36666666666666664
BHMNCPHST01,1200,568,2016-10-17 10:04:00,632,0.47333333333333333
BHMNCPHST01,1200,615,2016-10-17 10:31:00,585,0.5125
BHMNCPHST01,1200,663,2016-10-17 11:04:00,537,0.5525
BHMNCPHST01,1200,674,2016-10-17 11:31:00,526,0.5616666666666666
BHMNCPHST01,1200,683,2016-10-17 12:04:00,517,0.5691666666666667
BHMNCPHST01,1200,685,2016-10-17 12:31:00,515,0.5708333333333333
BHMNCPHST01,1200,696,2016-10-17 12:57:00,504,0.58
BHMNCPHST01,1200,688,2016-10-17 13:31:00,512,0.5733333333333334
BHMNCPHST01,1200,684,2016-10-17 14:04:00,516,0.57
BHMNCPHST01,1200,686,2016-10-17 14:31:00,514,0.5716666666666667
BHMNCPHST01,1200,662,2016-10-17 14:57:00,538,0.5516666666666666
BHMNCPHST01,1200,622,2016-10-17 15:31:00,578,0.5183333333333333
BHMNCPHST01,1200,590,2016-10-17 15:57:00,610,0.49166666666666664
BHMNCPHST01,1200,510,2016-10-17 16:28:00,690,0.425
BHMNCPHST01,1200,247,2016-10-18 08:01:00,953,0.20583333333333334
BHMNCPHST01,1200,323,2016-10-18 08:28:00,877,0.26916666666666667
BHMNCPHST01,1200,437,2016-10-18 09:01:00,763,0.3641666666666667
BHMNCPHST01,1200,561,2016-10-18 09:28:00,639,0.4675
BHMNCPHST01,1200,679,2016-10-18 10:01:00,521,0.5658333333333333
BHMNCPHST01,1200,727,2016-10-18 10:28:00,473,0.6058333333333333
BHMNCPHST01,1200,754,2016-10-18 11:01:00,446,0.6283333333333333
BHMNCPHST01,1200,741,2016-10-18 11:27:00,459,0.6175
BHMNCPHST01,1200,767,2016-10-18 12:01:00,433,0.6391666666666667
BHMNCPHST01,1200,776,2016-10-18 12:27:00,424,0.6466666666666666
BHMNCPHST01,1200,779,2016-10-18 13:01:00,421,0.6491666666666667
BHMNCPHST01,1200,774,2016-10-18 13:28:00,426,0.645
BHMNCPHST01,1200,766,2016-10-18 13:54:00,434,0.6383333333333333
BHMNCPHST01,1200,759,2016-10-18 14:27:00,441,0.6325
BHMNCPHST01,1200,729,2016-10-18 15:01:00,471,0.6075
BHMNCPHST01,1200,689,2016-10-18 15:27:00,511,0.5741666666666667
BHMNCPHST01,1200,267,2016-10-19 08:05:00,933,0.2225
BHMNCPHST01,1200,314,2016-10-19 08:25:00,886,0.26166666666666666
BHMNCPHST01,1200,463,2016-10-19 08:58:00,737,0.3858333333333333
BHMNCPHST01,1200,591,2016-10-19 09:32:00,609,0.4925
BHMNCPHST01,1200,660,2016-10-19 09:58:00,540,0.55
BHMNCPHST01,1200,724,2016-10-19 10:25:00,476,0.6033333333333334
BHMNCPHST01,1200,765,2016-10-19 10:59:00,435,0.6375
BHMNCPHST01,1200,769,2016-10-19 11:25:00,431,0.6408333333333334
BHMNCPHST01,1200,794,2016-10-19 11:59:00,406,0.6616666666666666
BHMNCPHST01,1200,794,2016-10-19 12:25:00,406,0.6616666666666666
BHMNCPHST01,1200,780,2016-10-19 12:58:00,420,0.65
BHMNCPHST01,1200,783,2016-10-19 13:25:00,417,0.6525
BHMNCPHST01,1200,761,2016-10-19 13:58:00,439,0.6341666666666667
BHMNCPHST01,1200,759,2016-10-19 14:32:00,441,0.6325
BHMNCPHST01,1200,747,2016-10-19 14:58:00,453,0.6225
BHMNCPHST01,1200,701,2016-10-19 15:32:00,499,0.5841666666666666
BHMNCPHST01,1200,655,2016-10-19 15:59:00,545,0.5458333333333333
BHMNCPHST01,1200,578,2016-10-19 16:25:00,622,0.4816666666666667
BHMNCPHST01,1200,89,2016-10-22 07:46:00,1111,0.07416666666666667
BHMNCPHST01,1200,106,2016-10-22 08:26:00,1094,0.08833333333333333
BHMNCPHST01,1200,135,2016-10-22 08:59:00,1065,0.1125
BHMNCPHST01,1200,152,2016-10-22 09:26:00,1048,0.12666666666666668
BHMNCPHST01,1200,193,2016-10-22 09:59:00,1007,0.16083333333333333
BHMNCPHST01,1200,216,2016-10-22 10:26:00,984,0.18
BHMNCPHST01,1200,269,2016-10-22 10:59:00,931,0.22416666666666665
BHMNCPHST01,1200,284,2016-10-22 11:32:00,916,0.23666666666666666
BHMNCPHST01,1200,306,2016-10-22 11:59:00,894,0.255
BHMNCPHST01,1200,350,2016-10-22 12:32:00,850,0.2916666666666667
BHMNCPHST01,1200,385,2016-10-22 12:59:00,815,0.32083333333333336
BHMNCPHST01,1200,414,2016-10-22 13:32:00,786,0.345
BHMNCPHST01,1200,413,2016-10-22 13:59:00,787,0.3441666666666667
BHMNCPHST01,1200,441,2016-10-22 14:39:00,759,0.3675
BHMNCPHST01,1200,440,2016-10-22 14:59:00,760,0.36666666666666664
BHMNCPHST01,1200,437,2016-10-22 15:26:00,763,0.3641666666666667
BHMNCPHST01,1200,425,2016-10-22 15:59:00,775,0.3541666666666667
BHMNCPHST01,1200,398,2016-10-22 16:26:00,802,0.33166666666666667
BHMNCPHST01,1200,105,2016-10-23 08:52:00,1095,0.0875
BHMNCPHST01,1200,124,2016-10-23 09:26:00,1076,0.10333333333333333
BHMNCPHST01,1200,147,2016-10-23 09:59:00,1053,0.1225
BHMNCPHST01,1200,156,2016-10-23 10:26:00,1044,0.13
BHMNCPHST01,1200,161,2016-10-23 10:59:00,1039,0.13416666666666666
BHMNCPHST01,1200,190,2016-10-23 11:26:00,1010,0.15833333333333333
BHMNCPHST01,1200,230,2016-10-23 11:59:00,970,0.19166666666666668
BHMNCPHST01,1200,254,2016-10-23 12:26:00,946,0.21166666666666667
BHMNCPHST01,1200,269,2016-10-23 13:06:00,931,0.22416666666666665
BHMNCPHST01,1200,276,2016-10-23 13:26:00,924,0.23
BHMNCPHST01,1200,280,2016-10-23 13:59:00,920,0.23333333333333334
BHMNCPHST01,1200,274,2016-10-23 14:26:00,926,0.22833333333333333
BHMNCPHST01,1200,277,2016-10-23 14:59:00,923,0.23083333333333333
BHMNCPHST01,1200,274,2016-10-23 15:26:00,926,0.22833333333333333
BHMNCPHST01,1200,242,2016-10-23 15:59:00,958,0.20166666666666666
BHMNCPHST01,1200,227,2016-10-23 16:26:00,973,0.18916666666666668
BHMNCPHST01,1200,222,2016-10-24 07:56:00,978,0.185
BHMNCPHST01,1200,316,2016-10-24 08:29:00,884,0.2633333333333333
BHMNCPHST01,1200,423,2016-10-24 09:03:00,777,0.3525
BHMNCPHST01,1200,494,2016-10-24 09:30:00,706,0.4116666666666667
BHMNCPHST01,1200,546,2016-10-24 09:55:00,654,0.455
BHMNCPHST01,1200,580,2016-10-24 10:30:00,620,0.48333333333333334
BHMNCPHST01,1200,591,2016-10-24 11:03:00,609,0.4925
BHMNCPHST01,1200,614,2016-10-24 11:29:00,586,0.5116666666666667
BHMNCPHST01,1200,639,2016-10-24 12:02:00,561,0.5325
BHMNCPHST01,1200,657,2016-10-24 12:30:00,543,0.5475
BHMNCPHST01,1200,680,2016-10-24 12:56:00,520,0.5666666666666667
BHMNCPHST01,1200,687,2016-10-24 13:30:00,513,0.5725
BHMNCPHST01,1200,688,2016-10-24 13:56:00,512,0.5733333333333334
BHMNCPHST01,1200,703,2016-10-24 14:30:00,497,0.5858333333333333
BHMNCPHST01,1200,701,2016-10-24 14:56:00,499,0.5841666666666666
BHMNCPHST01,1200,673,2016-10-24 15:32:00,527,0.5608333333333333
BHMNCPHST01,1200,624,2016-10-24 16:00:00,576,0.52
BHMNCPHST01,1200,536,2016-10-24 16:33:00,664,0.44666666666666666
BHMNCPHST01,1200,207,2016-10-25 08:00:00,993,0.1725
BHMNCPHST01,1200,270,2016-10-25 08:26:00,930,0.225
BHMNCPHST01,1200,382,2016-10-25 09:00:00,818,0.31833333333333336
